e, e_dot, e_int, stamp, 
0.00011744405293212523, -0.029429506496008645, 0.000701997751127349, 1761339555336508769, 
-0.0047530062162493, -0.02525432300497846, -0.00013440270852917307, 1761339555432815132, 
-0.007138114326452616, -0.02398470398972971, -0.0008157418639164985, 1761339555544364454, 
-0.010760925426312795, -0.019681231026466944, -0.001568593362610842, 1761339555640557077, 
-0.01517583769492914, -0.027727375103822397, -0.0021298111229882902, 1761339555737545317, 
-0.015312535003447536, -0.015655075587892624, -0.002634162688540265, 1761339555832135805, 
-0.01587861618762565, -0.0021540452545996433, -0.003205865882630338, 1761339555944968699, 
-0.012671106106810548, 0.009546768411933216, -0.003043046533032227, 1761339556040267811, 
-0.009815571242386856, 0.021074105093934693, -0.0024538955201663863, 1761339556136852714, 
-0.0062394388454833916, 0.022269034497689785, -0.0018443016123994664, 1761339556232876683, 
-0.008523704264291165, -0.0036058150693211513, -0.0011761233439576287, 1761339556280406603, 
