e, e_dot, e_int, stamp, 
0.0017032058592585386, -0.06203084809828489, 0.0015812581338174054, 117872000000, 
0.011314343547966232, 0.032037125629025644, 0.0009813836844322207, 118076000000, 
0.011314343547966232, 0.032037125629025644, 0.0016221261970127336, 118076000000, 
-0.01485284742175641, -0.08722396989907548, 0.000518389311611737, 118280000000, 
-0.01485284742175641, -0.08722396989907548, -0.0012260900863697724, 118280000000, 
0.011565182448099676, 0.08806009956618695, -0.0012093674930275429, 118450000000, 
0.011565182448099676, 0.08806009956618695, 0.000551834498296196, 118450000000, 
0.00594372125271958, -0.018738203984600316, 0.0019382724099279288, 118654000000, 
0.00594372125271958, -0.018738203984600316, 0.0015635083302359225, 118654000000, 
0.0009045660240744047, -0.01679718409548392, 0.0008528005686342377, 118858000000, 
0.0009045660240744047, -0.01679718409548392, 0.0005168568867245593, 118858000000, 
0.005180587026268668, 0.014253403340647544, 0.00046598127162783185, 119062000000, 
0.005180587026268668, 0.014253403340647544, 0.0007510493384407827, 119062000000, 
-0.006510791528310134, -0.038971261848596006, 0.0002566921682818135, 119266000000, 
-0.006510791528310134, -0.038971261848596006, -0.0005227330686901066, 119266000000, 
-0.009559195910916585, -0.010161347942021504, -0.0015053852645024568, 119470000000, 
-0.009559195910916585, -0.010161347942021504, -0.001708612223342887, 119470000000, 
-0.009559195910916585, 0.0, -0.0019118391821833169, 119470000000, 
-0.006712312752420235, 0.009489610528321165, -0.0017220469716168936, 119674000000, 
-0.006712312752420235, 0.009489610528321165, -0.0015322547610504703, 119674000000, 
-0.005248933957538671, 0.004877929316271882, -0.0012449039641586094, 119878000000, 
-0.005248933957538671, 0.004877929316271882, -0.0011473453778331718, 119878000000, 
0.0008671026144507765, 0.02038678857329816, -0.000642051020041771, 120082000000, 
0.0008671026144507765, 0.02038678857329816, -0.00023431524857580783, 120082000000, 
-0.010833509310995248, -0.03900203975148675, -0.0006066202721395797, 120252000000, 
-0.010833509310995248, -0.03900203975148675, -0.0013866610671693148, 120252000000, 
-0.01365545495582865, -0.009406485482778004, -0.0023548315718546096, 120456000000, 
-0.01365545495582865, -0.009406485482778004, -0.00254296128151017, 120456000000, 
-0.012972467137347343, 0.002276626061604355, -0.002685558469933643, 120660000000, 
-0.012972467137347343, 0.002276626061604355, -0.0026400259487015555, 120660000000, 
-0.005201858443061647, 0.025902028980952323, -0.002076452847850422, 120864000000, 
-0.005201858443061647, 0.025902028980952323, -0.0015584122682313758, 120864000000, 
-0.01986010613218514, -0.04886082563041164, -0.002017588201220562, 121068000000, 
-0.01986010613218514, -0.04886082563041164, -0.002994804713828795, 121068000000, 
-0.014387731543798465, 0.01824124862795558, -0.0036071962538779165, 121272000000, 
-0.014387731543798465, 0.01824124862795558, -0.0032423712813188046, 121272000000, 
-0.014387731543798465, 0.0, -0.002877546308759693, 121272000000, 
-0.011622299761191779, 0.009218105942022289, -0.0026931841899192474, 121476000000, 
-0.011622299761191779, 0.009218105942022289, -0.0025088220710788017, 121476000000, 
-0.014287149571757696, -0.00888283270188639, -0.0025021166062760836, 121680000000, 
-0.014287149571757696, -0.00888283270188639, -0.002679773260313811, 121680000000, 
-0.016148770306093296, -0.006205402447785335, -0.002981537963307246, 121884000000, 
-0.016148770306093296, -0.006205402447785335, -0.0031056460122629525, 121884000000, 
-0.013087043705371726, 0.010205755335738568, -0.003025638954503888, 122054000000, 
-0.013087043705371726, 0.010205755335738568, -0.0028215238477891165, 122054000000, 
-0.020567702865703863, -0.024935530534440458, -0.0031161193517631543, 122258000000, 
-0.020567702865703863, -0.024935530534440458, -0.0036148299624519636, 122258000000, 
-0.01524043146798304, 0.017757571325736077, -0.003758389146626051, 122462000000, 
-0.01524043146798304, 0.017757571325736077, -0.0034032377201113294, 122462000000, 
-0.00822372206276667, 0.023389031350721234, -0.0025803056665821833, 122666000000, 
