odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
1.6528787777767566, -1.3670746881199223, -0.7933641474530742, 0.02082168521342825, -0.023428383713924805, 1.6486450625673883, -1.2839581855856763, -0.793712888960633, 418566000000, 
1.6558433168704276, -1.3700975219443865, -0.7962873322572849, 0.020570952892745367, 0.02090807083692979, 1.652430103403438, -1.2755967588279506, -0.7890625402832996, 418770000000, 
1.6582770486488678, -1.372578295062959, -0.7936857964022037, 0.02003113316867802, 0.01784491389435511, 1.6580034324125719, -1.2893913344107686, -0.7937857054107914, 418940000000, 
1.6611364685470968, -1.3754769568434124, -0.7911130628888517, 0.020090310240823667, -0.02512330180545, 1.6526949705872331, -1.2832814845168963, -0.7921474979469434, 419144000000, 
1.663993072976823, -1.378379612972133, -0.7951636330410016, 0.019258416297329113, 0.013159041751320752, 1.6590575425191603, -1.2868047219922396, -0.7917663294012851, 419348000000, 
1.6662790087702823, -1.3807074108628978, -0.7939242205039837, 0.01939857142648771, 0.002785773486582994, 1.6663950944650872, -1.2843259576844224, -0.7901972313280213, 419518000000, 
1.6690547742913642, -1.3835306008354369, -0.7938013334931949, 0.01919355773184104, -0.006733725956968635, 1.6640966360646063, -1.2994428566744596, -0.7956956475782312, 419722000000, 
1.671773226710301, -1.386300065947981, -0.7971965766734581, 0.018873648914545862, -0.048938025162132595, 1.66859550941204, -1.296411883670893, -0.8004652231456603, 419926000000, 
1.6744111753486872, -1.389017277951677, -0.8006510604943, 0.018017559145967997, 0.043986442520687855, 1.66620744767833, -1.3011137052978237, -0.8002312896847454, 420130000000, 
1.677381868482482, -1.3920704552954808, -0.7984498706545837, 0.01779254014224277, 0.008495414340963575, 1.6725389869811471, -1.3110747364005182, -0.7900258295844759, 420368000000, 
1.6799019360746712, -1.394654087950462, -0.7960440041459819, 0.017612266968176304, 0.015149411438471896, 1.677936147679108, -1.3075207921164889, -0.796383352325381, 420572000000, 
1.6819786955029266, -1.3967688870361503, -0.7925148649667751, 0.016870119004930007, 0.02567982885613908, 1.680340942144503, -1.3103824574188756, -0.7875884283678855, 420742000000, 
1.6843766703113858, -1.3991894040038213, -0.7877269911902045, 0.0165266000885569, -0.0024107465146877252, 1.682702305766692, -1.3102821022873923, -0.7885911934937401, 420946000000, 
1.686736527693323, -1.401561055855086, -0.788104015800106, 0.0162481419756337, -0.004695971919189611, 1.68430809578385, -1.3160989775507284, -0.7879580979131636, 421150000000, 
1.6886736462341694, -1.4035100861062602, -0.7889356466671338, 0.016048208470710854, -0.012566869376670585, 1.6830026666644988, -1.3104534889833408, -0.7851776917780021, 421320000000, 
